id,text,category
1516675,ALL IN ONE DELL OPTIPLEX 5250 AIO I5 UNIDAD,ALL IN ONE
1527222,ALL IN ONE DELL OPTIPLEX 7450 TOUCH UNIDAD,ALL IN ONE
1520783,LAPTOP ACER ES1-433G-333B UNIDAD,LAPTOP
"1522746,""DESKTOP C-RAM CORE I3 7100 MONITOR 20"""" + WIN 10 PRO + OFFICE STUDENT UNIDAD"",DESKTOP"
1314163,DESKTOP MSI CUBI 2 PLUS UNIDAD,DESKTOP
1527352,DESKTOP ARTEC NETANYA I7-7700 GOLD M24-2V-WPOF2 ARRIENDO 36 MESES,DESKTOP
1523068,LAPTOP LENOVO THINKPAD T470S 20HGA00TCL UNIDAD,LAPTOP
"1518189,""LAPTOP APPLE MACBOOK PRO RETINA 13.3"""" SILVER MPXR2CI/A UNIDAD"",LAPTOP"
"1389146,""LAPTOP DELL LATITUDE 7280 12.5"""" FULL HD/ INTEL CORE I5-7200U/8GB RAM/ 256GB SSD/ WIN10 PRO UNIDAD"",LAPTOP"
1355326,LAPTOP HP PROBOOK 450 G3 ARRIENDO 24 MESES,LAPTOP
1519485,ALL IN ONE DELL INSPIRON 20-3064 UNIDAD,ALL IN ONE
1526951,ALL IN ONE HP PROONE 600 G3 - 2VE63LT UNIDAD,ALL IN ONE
1283207,DESKTOP ARTEC NETANYA I5 6TA (M20-WP) UNIDAD,DESKTOP
"1520476,""DESKTOP DELL OPTIPLEX 7050 SFF / INTEL CORE I7-7700/ 32GB/ 1TB SSD/ MONITOR 22"""" / WIN 10 PRO UNIDAD"",DESKTOP"
1521878,DESKTOP HP Z240 WORKSTATION UNIDAD,DESKTOP
1246851,DESKTOP TEKNOX TK-I5WD5004-06 UNIDAD,DESKTOP
1391760,DESKTOP ARTEC NETANYA I7 7MA SILVER CPU UNIDAD,DESKTOP
1520784,LAPTOP ACER ES1-433G-38J2 UNIDAD,LAPTOP
1391743,DESKTOP ARTEC GOLAN SILVER M20 UNIDAD,DESKTOP
"1389141,""LAPTOP DELL LATITUDE 3480 14"""" HD/ INTEL CORE I7-7500U/8GB RAM/ 256GB SSD/ WIN10 PRO UNIDAD"",LAPTOP"
1524108,LAPTOP ASUS GL502VM-FY275T/I7 UNIDAD,LAPTOP
1526927,LAPTOP HP X360 11-AB042LA UNIDAD,LAPTOP
1389100,LAPTOP DELL PRECISION MOBILE 3520/INTEL CORE I7-7700HQ/16GB RAM/512GB/WIN10 PRO UNIDAD,LAPTOP
"1389112,""LAPTOP DELL LATITUDE 5480 14"""" HD/ 7TH GENERATION INTEL CORE I7-7600U/8GB /500GB/WIN10 PRO UNIDAD"",LAPTOP"
1527693,LAPTOP HP 240 G6 UNIDAD,LAPTOP
1517738,LAPTOP HP 250 G6 INTEL CELERON UNIDAD,LAPTOP
1391777,DESKTOP ARTEC CELERON M20-WH UNIDAD,DESKTOP
1389177,DESKTOP DELL OPTIPLEX 3050 MINI TORRE/INTEL CORE I3-7100/4GB/ 500GB HDD/WIN10 PRO UNIDAD,DESKTOP
1333090,DESKTOP BEST-PC BEST-I5-8-500-22-W10P-OFF UNIDAD,DESKTOP
"1510939,""DESKTOP C-RAM HYPER CORE I5 SSD MONITOR 22"""" + WIN 10 PRO UNIDAD"",DESKTOP"
1521974,ALL IN ONE DELL OPTIPLEX 5250/I5-7500/8G/1T/WIN ARRIENDO 36 MESES,ALL IN ONE
1527781,ALL IN ONE LENOVO V510Z CTO10NQ0019CS ARRIENDO 24 MESES,ALL IN ONE
1522069,ALL IN ONE LENOVO THINKCENTRE M910Z I7-7700 UNIDAD,ALL IN ONE
1372322,DESKTOP ARTEC NETANYA I7 6TA SILVER (M20-WP) UNIDAD,DESKTOP
1520450,ALL IN ONE DELL OPTIPLEX 5250 AIO / INTEL CORE I3-7100 / 1TB HDD/ 8GB RAM / WIN 10 PRO UNIDAD,ALL IN ONE
1382569,DESKTOP LANIX HX-I7-8GB-W  UNIDAD,DESKTOP
1510938,DESKTOP C-RAM HYPER CORE I5 SSD + WIN 10 PRO UNIDAD,DESKTOP
1528565,DESKTOP ITAB PRO 7820 UNIDAD,DESKTOP
1526955,ALL IN ONE HP PROONE 400 G3 - 2VE61LT UNIDAD,ALL IN ONE
1393573,LAPTOP HP 430 G4 I3 UNIDAD,LAPTOP
1382866,DESKTOP SICOT INTEL CORE I3 UNIDAD,DESKTOP
1377295,LAPTOP HP PROBOOK 640 G3 I7 UNIDAD,LAPTOP
1362518,DESKTOP LENOVO M700 TINY (10J0A0FECS) UNIDAD,DESKTOP
1520785,LAPTOP ACER SF314-51-39MJ UNIDAD,LAPTOP
1523062,LAPTOP LENOVO THINKPAD X1 CARBON 20HQA014CL UNIDAD,LAPTOP
1388896,LAPTOP LENOVO THINKPAD L460 20FVA3SLCL UNIDAD,LAPTOP
1528969,LAPTOP ASUS ROG GL753VE-GC144T UNIDAD,LAPTOP
1527743,DESKTOP DELL OPTIPLEX 7050 MICRO FORM FACTOR UNIDAD,DESKTOP
1520519,DESKTOP DELL PRECISION TOWER 3620 / INTEL CORE I7-7700K/ 64GB RAM/ 1TB SSD/ WIN 10 PRO UNIDAD,DESKTOP
1527777,ALL IN ONE LENOVO V510Z CTO10NQ0018CS ARRIENDO 12 MESES,ALL IN ONE
1524613,LAPTOP HP 14-BA008LA UNIDAD,LAPTOP
1527685,LAPTOP HP 240 G6 FREEDOS UNIDAD,LAPTOP
1372299,DESKTOP ARTEC NETIVOT I3 6TA SILVER (M19-WH) UNIDAD,DESKTOP
1370330,DESKTOP ARTEC NETANYA I5 7MA (WPOF2) UNIDAD,DESKTOP
1528563,DESKTOP LENOVO TINY M710Q UNIDAD,DESKTOP
"1518188,""LAPTOP APPLE MACBOOK PRO RETINA 13.3"""" SAPCE GRAY MPXQ2CI/A UNIDAD"",LAPTOP"
1428665,DESKTOP LENOVO THINKCENTRE M710SFF UNIDAD,DESKTOP
1527741,LAPTOP DELL LATITUDE 5480 UNIDAD,LAPTOP
1372318,DESKTOP ARTEC NETANYA I7 6TA SILVER (WP-2V) UNIDAD,DESKTOP
1382858,DESKTOP LENOVO THINKCENTRE M710S SFF  UNIDAD,DESKTOP
1381269,DESKTOP DELL OPTIPLEX 3040 I3-6100/4GB/500GB WIN 10 PRO UNIDAD,DESKTOP
1391771,DESKTOP ARTEC NETANYA I5 7MA SILVER CPU UNIDAD,DESKTOP
1525036,LAPTOP DELL 29XY7 UNIDAD,LAPTOP
1322947,LAPTOP ACER TRAVELMATE P248 UNIDAD,LAPTOP
"1518194,""LAPTOP APPLE MACBOOK PRO RETINA 13.3""""  SPACE GRAY TOUCH BAR MPXW2CI/A UNIDAD"",LAPTOP"
1523070,LAPTOP LENOVO THINKPAD T470 20JNA001CL UNIDAD,LAPTOP
1512034,ALL IN ONE HP 27-A001LA UNIDAD,ALL IN ONE
1527779,DESKTOP HP ELITEDESK 800 65W G3 CTO   MONITOR V9E67AA UNIDAD,DESKTOP
1527780,ALL IN ONE HP ELITEONE 800 G3 1NK60LT CTO 1NK60LT UNIDAD,ALL IN ONE
1527778,LAPTOP HP ELITEBOOK 840 G4 X3V04AV CTO UNIDAD,LAPTOP
"1389139,""LAPTOP DELL LATITUDE 3480 14"""" HD/INTEL CORE I5-7200U/ 8GB RAM/ 256GB SSD/ WIN10 PRO UNIDAD"",LAPTOP"
1389102,LAPTOP DELL  PRECISION MOBILE 3520/INTEL CORE I7-7820HQ/32GB RAM/512GB/WIN10 PRO UNIDAD,LAPTOP
1391761,DESKTOP ARTEC NETANYA I7 7MA GOLD 480SSD-WP-M22-2G UNIDAD,DESKTOP
1389097,LAPTOP DELL PRECISION MOBILE 5520/INTEL CORE I5-7300HQ/8GB RAM/ 256GB 2.5/WIN10 PRO UNIDAD,LAPTOP
1519475,ALL IN ONE DELL OPTIPLEX 7450 AIO BTX CTO ARRIENDO 36 MESES,ALL IN ONE
1519483,LAPTOP DELL LATITUDE 3480 CTO ARRIENDO 36 MESES,LAPTOP
1519472,ALL IN ONE DELL OPTIPLEX 5250 CTO ARRIENDO 36 MESES,ALL IN ONE
1391191,ALL IN ONE SUNSHINE 2158B-JW-I5-1TB-8GB-W8.1P UNIDAD,ALL IN ONE
1531819,DESKTOP ARTEC NETANYA I7 SILVER M19-V1G ARRIENDO 24 MESES,DESKTOP
"1389110,""LAPTOP DELL LATITUDE 5480 14"""" HD /7TH GENERATION INTEL CORE I5-7300U /8GB / 500GB /WIN10 PRO UNIDAD"",LAPTOP"
1526258,ALL IN ONE LENOVO THINKCENTRE M810Z CORE I5-7400 / 16 GB / 500 GB UNIDAD,ALL IN ONE
1365746,ALL IN ONE LENOVO THINKCENTRE M700Z I3-6300T/16G/500G/WIN/OFFICE ARRIENDO 36 MESES,ALL IN ONE
1516988,LAPTOP ACER AN515-51-565S UNIDAD,LAPTOP
1520501,LAPTOP DELL LATITUDE 7480 / INTEL CORE I7-7600 / 16GB RAM/ 1TB SSD/ WIN 10 PRO UNIDAD,LAPTOP
"1518196,""LAPTOP APPLE MACBOOK PRO RETINA 15.4"""" SPACE GRAY TOUCH BAR MPTR2CI/A UNIDAD"",LAPTOP"
1389178,DESKTOP DELL OPTIPLEX 3050 MINI TORRE/ INTEL CORE I5-7500/4GB/500GB HDD/ WIN10 PRO UNIDAD,DESKTOP
"1518195,""LAPTOP APPLE MACBOOK PRO RETINA 13.3"""" SILVER TOUCH BAR MPXY2CI/A UNIDAD"",LAPTOP"
1513445,LAPTOP HP PROBOOK 430 G4 I5 ARRIENDO 24 MESES,LAPTOP
1427162,ALL IN ONE SUNSHINE AIO7512 - I5- 1TB - 8GB UNIDAD,ALL IN ONE
1342830,LAPTOP GETAC V110 BASIC UNIDAD,LAPTOP
1525548,LAPTOP DELL LATITUDE 7380/ INTEL CORE I7-7600U/ 16GB RAM/ 512GB SSD/ WIN 10 PRO UNIDAD,LAPTOP
1316071,LAPTOP HP 240 ARRIENDO 36 MESES,LAPTOP
1376435,ALL IN ONE ADVANTAGE T22 AIO PENTIUM 4GB 500GB FREEDOS UNIDAD,ALL IN ONE
1526954,ALL IN ONE HP PROONE 400 G3 - 2VE62LT UNIDAD,ALL IN ONE
1525545,LAPTOP DELL LATITUDE 7389/ INTEL CORE I3-7100U/ 4G RAM/ 128GB SSD/ WIN 10 PRO UNIDAD,LAPTOP
"1388891,""DESKTOP LENOVO THINKCENTRE V520S  MONITOR 23"""" UNIDAD"",DESKTOP"
1355324,LAPTOP HP PROBOOK 450 G3 ARRIENDO 12 MESES,LAPTOP
"1520486,""DESKTOP DELL OPTIPLEX 3050 MICRO / INTEL CORE I5-7500T/ 8GB RAM/ 500GB/ MONITOR 22""""/WIN10 PRO UNIDAD"",DESKTOP"
1428660,ALL IN ONE HP PROONE 400 G2 /1MV02LT/ ARRIENDO 24 MESES,ALL IN ONE
1360300,DESKTOP LECHNER LR-I3 FREE UNIDAD,DESKTOP
"1511585,""DESKTOP ACTIVA CORE I7. WIN 10 PRO. MONITOR 18.5"""". OFFICE UNIDAD"",DESKTOP"
1523063,LAPTOP LENOVO THINKPAD X1 CARBON 20HQA013CL UNIDAD,LAPTOP
1531969,DESKTOP DELL PRECISION T7910 / INTEL XEON E5-2620 V4/ 128GB RAM/ 512GB SSD. 2 X 2TB/ WIN 10 PRO UNID,DESKTOP
1531889,DESKTOP HP WORKSTATION Z440 UNIDAD,DESKTOP
"1533030,""ALL IN ONE HP 20-C311LA J3355 1TB 4GB 19.5"""" WIN 10 HOME UNIDAD"",ALL IN ONE"
1374596,ALL IN ONE HP WORKSTATION  Z1 G3 E3-1225V5 UNIDAD,ALL IN ONE
"1533029,""ALL IN ONE HP 24-E004LA I3-7100U 1TB 4GB 23.8"""" WIN 10 HOME UNIDAD"",ALL IN ONE"
1521812,DESKTOP LENOVO THINKCENTRE M710S SMALL FORM FACTOR UNIDAD,DESKTOP
1520449,ALL IN ONE DELL OPTIPLEX 7450 AIO / INTEL CORE I7-7700/ 8GB RAM/ 1TB / WIN 10 PRO UNIDAD,ALL IN ONE
1388611,LAPTOP LENOVO THINKPAD T470S ARRIENDO 36 MESES,LAPTOP
1388610,LAPTOP LENOVO THINKPAD X1 CARBON  ULTRABOOK ARRIENDO 36 MESES,LAPTOP
1388607,ALL IN ONE LENOVO THINKCENTRE M810Z ARRIENDO 36 MESES,ALL IN ONE
1524609,LAPTOP HP 14-BS002LA UNIDAD,LAPTOP
1526949,ALL IN ONE HP PROONE 440 G3 - 2JV60LT UNIDAD,ALL IN ONE
1391763,DESKTOP ARTEC NETANYA I7 7MA SILVER 480SSD-WP-M22-2G UNIDAD,DESKTOP
1526265,LAPTOP LENOVO THINKPAD X270 I5-7200U /16GB /500GB UNIDAD,LAPTOP
1372216,DESKTOP LECHNER LR-I3 WIN/M UNIDAD,DESKTOP
"1300366,""LAPTOP HP PROBOOK 640.G1.I7-4610M.4GB.500GB 14."""" W 7 64B (T3L21LT) UNIDAD"",LAPTOP"
1525378,LAPTOP APPLE MACBOOK PRO TOUCH BAR UNIDAD,LAPTOP
1388754,DESKTOP LENOVO THINKCENTRE M710S SFF  UNIDAD,DESKTOP
1524624,LAPTOP HP 240 G6 CORE I3 UNIDAD,LAPTOP
1523067,LAPTOP LENOVO THINKPAD T470S 20HGA00SCL UNIDAD,LAPTOP
1400163,LAPTOP LENOVO THINKPAD L470 I7/16GB/1TB/WIN 10PRO UNIDAD,LAPTOP
1529608,DESKTOP MINIBOX FANLESS PRO5 UNIDAD,DESKTOP
1528196,LAPTOP LENOVO THINKPAD T460S ULTRALIVIANO UNIDAD,LAPTOP
1346802,ALL IN ONE LENOVO THINKCENTRE M700Z I5 8GB 500 20 PULG W10PRO ARRIENDO 36 MESES   ,ALL IN ONE
1388906,DESKTOP LENOVO THINKCENTRE TINY M700 10J0A0GHCS ARRIENDO POR 36 MESES,DESKTOP
1511677,DESKTOP LENOVO THINKCENTRE M710SFF ARRIENDO 36 MESES,DESKTOP
1523331,ALL IN ONE HP ELITEONE 800 G3 I7 ARRIENDO 36 MESES,ALL IN ONE
1527966,LAPTOP PANASONIC TOUGHBOOK 54 UNIDAD,LAPTOP
1525379,LAPTOP APPLE MACBOOK PRO TOUCH BAR MPXV2CI/A UNIDAD,LAPTOP
1387557,LAPTOP LENOVO THINKPAD T470S UNIDAD,LAPTOP
1533949,ALL IN ONE HP 24-E006LA 2HL92AA UNIDAD,ALL IN ONE
1513453,LAPTOP LENOVO IDEAPAD V310 ARRIENDO 36 MESES,LAPTOP
1366094,ALL IN ONE LENOVO THINKCENTRE M700Z (10EYA001CS) ARRIENDO 36 MESES,ALL IN ONE
1523996,LAPTOP LENOVO YOGA 370 UNIDAD,LAPTOP
1246854,DESKTOP TEKNOX TK-I5WDHB5004-09 UNIDAD,DESKTOP
"1389157,""LAPTOP DELL LATITUDE 3580 15.6"""" FULL HD/INTEL CORE I5-7300U/8GB RAM/256GB SSD/WIN10 PRO UNIDAD"",LAPTOP"
"1533031,""ALL IN ONE HP 24-R021LA  I3-7100T 1TB 4GB 23.8"""" WIN 10 HOME UNIDAD"",ALL IN ONE"
1526948,ALL IN ONE HP PROONE 440 G3 - 2JV58LT UNIDAD,ALL IN ONE
1520591,LAPTOP DELL LATITUDE 3480 I5/8G/500GB ARRIENDO 36 MESES,LAPTOP
1520593,LAPTOP DELL LATITUDE 5280 I5/8GB/500GB/W10H ARRIENDO 36 MESES,LAPTOP
1521964,LAPTOP - (2)YO ELIJO MI PC 2018 UNIDAD,LAPTOP
1521965,LAPTOP - (3)YO ELIJO MI PC 2018 UNIDAD,LAPTOP
1521963,LAPTOP - (1) YO ELIJO MI PC 2018 UNIDAD,LAPTOP
1523991,LAPTOP LENOVO T470 20JNS2QF00 UNIDAD,LAPTOP
"1521906,""DESKTOP HP Z240 WS C/DISPLAY 24"""" UNIDAD"",DESKTOP"
1342950,LAPTOP GETAC B300 BASIC UNIDAD,LAPTOP
1372291,DESKTOP ARTEC GOLAN DC 6TA (WPOF2) UNIDAD,DESKTOP
1531284,LAPTOP LENOVO THINKPAD X270 /20HMA01WCL UNIDAD,LAPTOP
1531386,LAPTOP HP ELITEBOOK 840 G4 /1BZ23LT/ ARRIENDO 36 MESES,LAPTOP
1523377,LAPTOP LENOVO TP X1C UNIDAD,LAPTOP
"1522738,""DESKTOP C-RAM CORE I3-7100 MONITOR 20"""" + WIN 10 + OFFICE ACADEMICO UNIDAD"",DESKTOP"
1531971,LAPTOP DELL PRECISION MOBILE 7520/ INTEL XEON E3-1535 V6/ 16GB RAM/ 512GB SSD/ WIN 10 PRO UNIDAD,LAPTOP
1534058,ALL IN ONE HP 20-C310LA X6B36AA UNIDAD,ALL IN ONE
1534079,LAPTOP LENOVO IDEAPAD 110-15ISK UNIDAD,LAPTOP
1385885,ALL IN ONE LENOVO THINKCENTRE AIO M810Z 500 GB ARRIENDO A 36 MESES,ALL IN ONE
1391964,DESKTOP HP 400 G3 DM UNIDAD,DESKTOP
1534033,LAPTOP HP OMEN 15-CE001LA 1GX61LA UNIDAD,LAPTOP
1532787,LAPTOP LENOVO THINKPAD X1 CARBON I7 512SSD 16G W10P ARRIENDO 36 MESES,LAPTOP
1391977,DESKTOP HP 400 G4 SFF UNIDAD,DESKTOP
"1535173,""DESKTOP HP ELITEDESK 800 G3/MONITOR 23"""" ARRIENDO 36 MESES"",DESKTOP"
1523994,DESKTOP LENOVO 10M8A0YVCS UNIDAD,DESKTOP
1532938,ALL IN ONE LENOVO M900Z I5/1TB/8GB/W10P UNIDAD,ALL IN ONE
1534086,ALL IN ONE HP PAVILION - 27-R004LA 2HL39AA UNIDAD,ALL IN ONE
1534080,LAPTOP LENOVO IDEAPAD 510-15IKB 80SV00AWCL UNIDAD,LAPTOP
1392480,DESKTOP LENOVO THINKCENTRE M710S/I5-7400/8G/500G/WIN 10 PRO UNIDAD,DESKTOP
1361195,LAPTOP LENOVO T450 I3/8GB/500GB (20BUA0BMCL) UNIDAD,LAPTOP
"1518190,""LAPTOP APPLE MACBOOK PRO RETINA 13.3"""" SPACE GRAY MPXT2CI/A UNIDAD"",LAPTOP"
1523741,DESKTOP LENOVO THINKCENTRE M710S SFF UNIDAD,DESKTOP
"1535175,""DESKTOP HP ELITEDESK 800 G3 I7/MONITOR 23"""" ARRIENDO 36 MESES"",DESKTOP"
1391740,DESKTOP ARTEC NETANYA I7 7MA GOLD 240SSD-WP-M22-2G UNIDAD,DESKTOP
1391762,DESKTOP ARTEC NETANYA I5 7MA 240SSD-WP UNIDAD,DESKTOP
1332168,DESKTOP BEST-PC BEST-I3-8-500-19 UNIDAD,DESKTOP
1520596,LAPTOP LENOVO THINKPAD L470 I5/8GB/500G ARRIENDO 36 MESES,LAPTOP
1531930,LAPTOP DELL LATITUDE RUGGED 5414 / INTEL CORE I7-6600U/ 16GB RAM/ 512GB SSD/ WIN 10 PRO UNIDAD,LAPTOP
1523990,LAPTOP LENOVO X1 CARBON 20K3A033CL UNIDAD,LAPTOP
1534082,LAPTOP HP ELITEBOOK 820 G4 2SE50LA UNIDAD,LAPTOP
"1389145,""LAPTOP DELL LATITUDE 7280 12.5"""" HD/ INTEL CORE I3-7100U/4GB RAM/ 128GB SSD/ WIN10 PRO UNIDAD"",LAPTOP"
1400186,ALL IN ONE LENOVO THINKCENTRE M810Z /10Q1S09G00/ ARRIENDO 24 MESES,ALL IN ONE
"1337516,""DESKTOP HP PRODESK 400 G3 SFF CON MONITOR HP 19.45"""" Y OFFICE H&B 2016 ARRIENDO 12 MESES"",DESKTOP"
1377269,LAPTOP HP ELITEBOOK 820 G3 I7 UNIDAD,LAPTOP
1526947,ALL IN ONE HP PROONE 440 G3 - 2HY52LT - UNIDAD,ALL IN ONE
"1511603,""DESKTOP ACTIVA CELERON G3900. WIN 10 PRO. MONITOR 18.5"""" UNIDAD"",DESKTOP"
1400185,LAPTOP LENOVO THINKPAD X260 ULTRABOOK ARRIENDO POR 36 MESES,LAPTOP
1391978,DESKTOP HP 400 G4 SFF UNIDAD,DESKTOP
1388910,DESKTOP LENOVO THINKCENTRE TINY M700 10J0A0GHCS ARRIENDO 24 MESES,DESKTOP
1372317,DESKTOP ARTEC NETANYA I7 6TA SILVER (WP) UNIDAD,DESKTOP
1376441,ALL IN ONE ADVANTAGE T22 I3 4GB 500GB W10 PRO UNIDAD,ALL IN ONE
1534067,LAPTOP HP 240 G6 1LA93LT UNIDAD,LAPTOP
1521849,DESKTOP LENOVO THINKCENTRE M710S UNIDAD,DESKTOP
1511586,DESKTOP ACTIVA CORE I7. WIN 10 PRO UNIDAD,DESKTOP
1520447,ALL IN ONE DELL OPTIPLEX 7450 AIO / INTEL CORE I5-7500/ 8GB/ 1TB/ WIN 10 PRO UNIDAD,ALL IN ONE
1390174,LAPTOP ACER CB5-571-C622 UNIDAD,LAPTOP
"1518197,""LAPTOP APPLE MACBOOK PRO RETINA 15.4"""" SILVER TOUCH BAR MPTU2CI/A UNIDAD"",LAPTOP"
1532941,DESKTOP LENOVO M710S I3/4GB/1TB/W10P UNIDAD,DESKTOP
1531312,LAPTOP HP ELITEBOOK 840 G4 /1BZ23LT/ ARRIENDO 24 MESES,LAPTOP
"1389158,""LAPTOP DELL LATITUDE 3580 15.6"""" FULL HD/INTEL CORE I7-7500U/8GB RAM/256GB SSD/WIN10 PRO UNIDAD"",LAPTOP"
1534034,LAPTOP HP 245 G6 1LQ05LA UNIDAD,LAPTOP
1534062,ALL IN ONE HP PROONE 400 G3 - 3EH90LT UNIDAD,ALL IN ONE
1534083,ALL IN ONE HP ENVY 27-B100LA X6A72AA UNIDAD,ALL IN ONE
"1532923,""ALL IN ONE LENOVO V510Z I5-7400T 1TB 4GB 23"""" DVD W10 PRO ARRIENDO 24 MESES"",ALL IN ONE"
1534037,LAPTOP HP 250 G6 1ZR24LA UNIDAD,LAPTOP
"1389116,""LAPTOP DELL LATITUDE 5580 15.6"""" HD/INTEL CORE I5-7200U /8GB RAM/256GB SSD/ WIN10 PRO UNIDAD"",LAPTOP"
"1538253,""DESKTOP HP ELITEDESK 800 G3 SFF/I7/1TB/8GB/W10PRO MONITOR24"""" ARRIENDO 36 MESES"",DESKTOP"
1531006,DESKTOP DELL PRECISION T5810 INTEL XEON E5-1607V4/16GB/360GBSSD ARRIENDO 36 MESES,DESKTOP
1511676,ALL IN ONE LENOVO IDEACENTRE V310Z  ARRIENDO 36 MESES,ALL IN ONE
1534069,ALL IN ONE HP PAVILION - 24-R006LA 2HL29AA UNIDAD,ALL IN ONE
1256882,DESKTOP LANIX TITAN HX I5-4440 UNIDAD,DESKTOP
1375667,LAPTOP HP ELITEBOOK 820 G3 (Y7C51LT) ARRIENDO 36 MESES,LAPTOP
1524799,ALL IN ONE HP ELITEONE 800 G3 I7 ARRIENDO 24 MESES,ALL IN ONE
1333093,DESKTOP BEST-PC BEST-I5-8-500-22-W10H UNIDAD,DESKTOP
"1512189,""DESKTOP LENOVO THINKCENTRE M710S SFF MONITOR DE 20"""" PLG ARRIENDO 36 MESES"",DESKTOP"
"1528520,""ALL IN ONE DELL OPTIPLEX 7450 I5-7500 23.8"""" 8GB 500GB DVD-RW W10PRO ARRIENDO 36 MESES"",ALL IN ONE"
1530392,LAPTOP LENOVO IDEAPAD 110-14IBR UNIDAD,LAPTOP
1532911,DESKTOP EBOX-CRECIC I3-4GB-1TB CON MONITOR UNIDAD,DESKTOP
1534070,LAPTOP HP 250 G6 1ZQ80LA UNIDAD,LAPTOP
1527356,LAPTOP LENOVO THINKPAD T470 I7-7600U 20HES62A00 UNIDAD,LAPTOP
1523750,DESKTOP LENOVO THINKCENTRE M710S SFF UNIDAD,DESKTOP
1534053,ALL IN ONE HP ENVY 27-B101LA X6A63AA UNIDAD,ALL IN ONE
1391459,LAPTOP LENOVO N22 UNIDAD,LAPTOP
1532915,DESKTOP EBOX-CRECIC I7-4GB-1TB CON MONITOR UNIDAD,DESKTOP
"1532925,""ALL IN ONE LENOVO V510Z I3-7100T 1TB 4GB 23"""" DVD W10 PRO ARRIENDO 24 MESES"",ALL IN ONE"
1534078,LAPTOP HP 348 G4 2SE44LA UNIDAD,LAPTOP
1531381,LAPTOP HP ELITEBOOK 840 G4 /1BZ23LT/ UNIDAD,LAPTOP
1536188,DESKTOP LENOVO V520S SFF I3-7100 UNIDAD,DESKTOP
1529568,DESKTOP LENOVO M710QI5 UNIDAD,DESKTOP
1536184,LAPTOP LENOVO N22 N3050 UNIDAD,LAPTOP
1372217,DESKTOP LECHNER LR-I5 WIN UNIDAD,DESKTOP
1524600,LAPTOP HP PROBOOK 430 G3 CORE I5 UNIDAD,LAPTOP
1540750,LAPTOP ASUS X556UR-DM417T UNIDAD,LAPTOP
1538252,LAPTOP HP ELITEBOOK 840 G4/I5-7200U/8GB/1TB/W10P UNIDAD,LAPTOP
1537526,LAPTOP HP ELITEBOOK 840 G4 2SE82LA UNIDAD,LAPTOP
1540415,LAPTOP LENOVO THINKPAD T470 I7/16GB/1TB/WIN 10PRO UNIDAD,LAPTOP
"1537623,""DESKTOP HP ELITEDESK 800 G3 I7   MONITOR 23"""" ARRIENDO 36 MESES"",DESKTOP"
1541010,ALL IN ONE LENOVO THINKCENTRE M910Z I7/16GB/1TB ARRIENDO 36 MESES,ALL IN ONE
1360320,DESKTOP LENOVO M700 (10GSA05GCB) UNIDAD,DESKTOP
1511383,DESKTOP HP HP Z2 MINI UNIDAD,DESKTOP
1534049,LAPTOP HP ELITEBOOK 840 G4 1BZ23LT UNIDAD,LAPTOP
1540414,ALL IN ONE LENOVO THINKCENTRE V510Z I7/7700 UNIDAD,ALL IN ONE
1541020,LAPTOP LENOVO IDEAPAD YOGA 510 UNIDAD,LAPTOP
1534068,LAPTOP HP 245 G6 1LA71LT UNIDAD,LAPTOP
1364442,ALL IN ONE HP ELITEONE 800 G2 23-IN NON-TOUCH AIO CON OFFICE H&B 2016 UNIDAD,ALL IN ONE
1534075,LAPTOP HP 250 G6 1NM08LT UNIDAD,LAPTOP
1534063,LAPTOP HP 250 G6 1NM07LT UNIDAD,LAPTOP
1537483,DESKTOP SP DIGITAL SP LABS INTEL CORE I7-7700 4GB VIDEO Y 16GB RAM UNIDAD,DESKTOP
1534065,LAPTOP HP ELITEBOOK 840 G4 2SE53LA UNIDAD,LAPTOP
1532937,ALL IN ONE LENOVO M910Z I7/8GB/1TB/W10P UNIDAD,ALL IN ONE
1428666,ALL IN ONE LENOVO IDEACENTRE V310Z UNIDAD,ALL IN ONE
1541014,DESKTOP HP ELITEDESK 800 G3 SFF I5/8GB/1TB UNIDAD,DESKTOP
1536190,ALL IN ONE LENOVO V510Z I7-7700T ARRIENDO 24 MESES,ALL IN ONE
1538245,LAPTOP ACER E5-575G-76P4 UNIDAD,LAPTOP
1539716,ALL IN ONE HP PROONE 600 G3 I5 UNIDAD,ALL IN ONE
1536191,ALL IN ONE LENOVO V510Z I7-7700T ARRIENDO 36 MESES,ALL IN ONE
1520599,LAPTOP LENOVO THINKPAD T460S I7/4GB/256SSD ARRIENDO POR 36 MESES,LAPTOP
1537993,ALL IN ONE LENOVO THINKCENTRE M910Z I7/16GB/1TB ARRIENDO 24 MESES,ALL IN ONE
1511403,DESKTOP APPLE MQGG2CI/A UNIDAD,DESKTOP
1333095,DESKTOP BEST-PC BEST-I7-8-500-22-W10P-OFF UNIDAD,DESKTOP
1524597,LAPTOP HP PROBOOK 650 G2 CORE I7 UNIDAD,LAPTOP
1370323,DESKTOP ARTEC NETANYA I7 7MA (M20-WP) UNIDAD,DESKTOP
1283232,DESKTOP ARTEC NETIVOT I3 6TA SILVER (1T-M20-WP) UNIDAD,DESKTOP
1541012,ALL IN ONE LENOVO V310Z I3/4GB/1TB ARRIENDO 36 MESES,ALL IN ONE
